content,score
"APLIKASI APAAN INI?, LOGIN EMAIL, NO.TLP, ERROR, BISA BISANYA BIKIN APK SAMPAH KAYA GINI !!!!",1
Rabun iptu motor yang q,2
Susah kali mau daftar akun nya aja Bolak balik no hp sudah terdaftar dll,1
"Setelah update yang terakhir, setiap buka harus log in lagi. Padahal sebelumnya nggak. Jadi ribet lagi. Semoga segera diperbaiki.",5
Mau ganti nik yang salah dalam 1 akun aja susah betul. Mau konfim ke WA malah halaman tidak ditemukan,1
sangat membagongkan cuihhhhh,1
"Id vaksin saya hilang, saya jadi dianggap belum di vaksin, paraaahh!!",1
Aplikasi busuuuk,1
Ini gimana yah kode Verifikasi nya dimasukin malah salah² mulu padahal sudah bener,2
"Mau daftar aja susah, nik udah terdaftar email udah terdaftar giliran login tetep gabisa.",1
Tiap hari kok harus login...aplikasi apaan ini gak ada gunanya,1
"gabisa login, ga update",1
Apak apaan udah bener kode otpnya dimasukin mlh gk bisa masuk peak,1
Mengecewakan padahal sedang butuh surat vaksin tapi gk bisa di donwload di satu sehat,1
Sangat jelek,1
Ga guna,1
sering bermasalah,1
Ini gimana gua Mangu ngecek sertifikat vaksin login ke apk nya aja susah perbaiki dong!!!,1
Sertifikat vaksin nya tidak bisa diunduh,1
Asuuu g Isa daftar,1
APLIKASI KN*TL,1
F.RASYID,5
"Apk sinting,kode verifikasi Uda bener tapi tetep aja di bilang salah",1
"Susah banget padahal cuman mau login aja, udah masukin otp bener udah di cek juga tapi malah salah trs, nyoba kirim otp lagi juga ttp salah. Nyoba berulang malah harus nunggu 5 menit lagi, udah nyoba pake e-mail jg ttp salah. Tolong diperbaiki lagi sistemnya agar memudahkan para pengguna, mksh.",1
"Makin kesini makin ga jelas ini aplikasi, tujuan dan fungsi nya.. Cm bikin sesak menu aja..",1
verifikasinya gak valid banget,1
Lamba dan lelet,3
"kenapa yang mudah dibuat ribet yah, teramat bingung dengan aplikasi ini. kenapa tidak bisa diakses di Pc dengan menggunakan web browser saja.",1
Aplikasi tolol knapa bisa kartu vaksin pertama sampe ketiga kok bisa hilang pdahal kan saya sdh vaksin,1
ini gimana udah vaksin 3 tapi cuma kebaca 2 kali?,1
"terlalu sulit untuk log in, ADMIN low respon di aplikasi..",1
Banyak membantu memberi info kepada masyarakat tentang tugas dan tanggungjawab dalam bidang kesehatan,4
Tiap mau masuk kenapa sekarang harus login mulu,1
"Udah vaksin booster tapi datanya belum berubah masih vaksin ke2, padahal udah lama, dari pihak puskesmas ngomong kalo ada masalah kecustomer service aja, giliran customer service bilang suruh kepihak puskesmas, gitu aja terus.",1
Kenapa susah sekali mau login aja gagal terus ini aplikasi bisa digunakan apa tidak sih,1
Aplikasi rusak,1
"fitur ribet tidak mengenakan, sertifikat booster saya tidak muncul, saat mengadu ke cs tetap saja tidak direspon padahal dari puskesmas sudah diberi lembaran surat vaksinya, jadi makin sulit, lemot, ribet.",1
Apk gak guna,1
weel,1
Aduuuuh parah ginih,1
Log in nya susah sekali 😌,1
"Sudah betul2 peduli lindungi malah ganti satu sehat, gak jelas",1
Bagus,4
udah masukin kode malah ttep gabisa masuk,1
Mantapppp,5
Pecat karyawan yg buat aplikasi ini,1
Tolong akun saya ada di no WA di hp rusak. Saya butuh login via google. Atau akun saya hapus dulu agar bisa saya daftarkan ulang,1
"Aplikasi ribet amat.padahal saya sudah vaksin booster,tapi mau ngecek aja ribet",1
Saya udah vaksin sampai 3 namun tidak bisa muncul di apk ini... ini bukan mempermudah namun mempersulit bagi yang mau bepergian... !!!!!!,1
Tidak bisa log in padahal kode otpnya sudah benar,1
Susah banget menghubungi cs.nya. belum selesai konsul sudah ditinggal. Jawab pertanyaan belum ada 2 menit udah ditutup percakapan.,1
"Aplikasi bodoh, kebanyakan OTP. Mau login aja sulit.",1
Aplikasi ini tidak sesuai .. Buruk Hapus aja aplikasi ini .. Pdahal sesuai dgn KTP yg d daftarkan.. TPI GK jelas..,1
Apliksi gg buat buka aj g bsa2,1
Sering eror GK bisa di buka,1
"di baca geh di tanggepin komentar kami, masalah utama aplikasi ini tuh, uda vaksin namun belum menerima sertifikat nya kan rugi ga nongol, yg ada mati di vaksin2 tapi ga ada hasil sertifikat nya",1
aplikasi tidak jelas,1
Sertipikat saya kok ga muncul.gimana ci ga becus ngelolanya,1
GAGUNA!!!!,1
Bukannya di permudah malah di bikin sulit 😡,1
"Aplikasi jelek, buat download sertifikat ga bisa. Ubah sandi sma email juga ga bisa. Ga guna",1
Konyol apk ga jelas,1
Aplikasi sangat lamban.,1
Kita sehat bersama,5
update makin ribet,1
Boleh lah,5
Cuma mau unduh sertifikat vaksin aja g bisa,4
Ribet gk bisa masuk padahal akun yg dulu yg gua pke daftar sekrang gk bisaa.,1
Fitur malah jadi ribet .bagusan peduli lindungi dulu,1
Ribet!!!!!!!!!!!!!!!,1
"Apk tolol nik udah bner sesuai KTP tpi masih salah,Jdi gk bisa masuk... Apk sampahh",1
Minussss,1
"Kecewa gabisa masuk akun kode verifikasi gk muncul² , error mulu thai",1
"ribettttt, yg bikin ini mesti orang2 tua. login gagal mulu padahal butuh data cepet.",1
aaata,1
Gabisa login.,1
"Setiap update harus login terus,kok gini amat bikin aplikasi",2
gabisa log in katanya kode otp salah padahal sudah jelas jelas bener,1
"Tolong benerin aplikasinya, loginnya susah minta ampun, padahal dulu sudah daftar malah gabisa login sekarang.",1
Kenapa ga bisa di buka,5
"lagi butuh bgt buat masuk kerja malah gabisa masuk, makasih loh.",1
Malah dibikin ribet hadeh,1
Ga guna,1
"Gajelas anjir, mau login ga bisa, padahal udh pake nomor sama email yg terdaftar. Org mah download sertifikat vaksin nya. Ribet amat. Udah mau verifikasi juga gabisa",1
"Waktu masih peduli lindungi nmr saya sdh terdaftar,ini pas buka satusehat kok nmr saya g terdaftar,jd harus daftar ulang",3
asSassin,4
Untuk Login kok susah banget. tolong diperbaiki,1
"Ko*tol, orang lagi butuh butuh nya malah di persusah,ribet bat login ngulang ngulang lagi,sok sok update ni developer t*lol,bagus an yg dulu,jangan unduh gaes nanti nyesel juga",1
Tidak berguna lagi,1
Bagus membantu,5
"Aplikasi dibuat untuk mempermudah kan? Tapi kenapa ini malah mempersulit ya Fitur login e memang harus gitu ya? Jujur ribet, tapi bukan disitu letak hal menganggunya Tapi untuk customer servicenya mungkin bisa nambah karyawan deh Kenapa susah bgt untuk minta bantuan atau mungkin complain ya Aku udah vaksin 3 (boster 1) tapi diaplikasi masih terdata vaksin 2 Aku butuh unduh sertifikat buat lamar pekerjaan Ini penting tapi karena sistem cs yg lemot jadie ini ngerugiin aku bgt",1
"Ini gimana sih!? Tolong dong Kementerian Kesehatan yang bener dan serius bikin aplikasi!!. Saya sudah vaksin booster di puskesmas dari sebulan yg lalu tapi sertifikat nya ga muncul2 di app ini. Sudah coba hapus trus instal lagi tetep aja ga berubah masih vaksin ke dua. Padahal data di puskes sudah masuk dan benar. Sertifikat ini kan penting utk mengurus macam2 hal. Tolonglah segera diperbaiki, jangan suka mempersulit rakyatnya",1
"Aplikasi gak berguna,,,,tolong ya",1
"Suka eror,bug GK bisa masuk",1
Aplikasi apaan ini no tlf sama email bermasalah terus ...yg bermasalah itu aplikasi nya .tolong kalo bikin aplikasi dicek dulu udah sesuai belum .kalo belum bisa. Bikin aplikasi g usah bikin...,1
"1on xknQ,ee ,j QueenslandI9, 8 k",3
"Aplikasi busuk, gaguna mau login email udah bener tapi ga ada kode otp yg terkirim giliran mau ngadu di wa tapi ga ada tanggapan,,",1
Apk buruk pelayanan jelek,1
"mau masuk aja susah banget, pas klik daftar eh sudah ada sedangkan mau masuk susah gimana ini",1
Sulit,1
"Buruk amat sekarang mau liat hasil tes vaksin aja susah amat ga mendukung sama fitur"" yg sekarang",1
"Aplikasinya rumit daftar harus pake nomor lama yang di pakai waktu vaksin, terus nik gak ke baca salah mulu padahal benar udah liat di ktp. Ini bug atau apa ya, mohon di perbaiki.🙏",3
"Tolong perbaiki fitur ubah fotmat sertifikat internasional, gak bisa diubah.",1
Kenapa dihapus aplikasi peduli lindungi...yang bertanggung jawab siapa ini Malah diganti aplikasi SATU SEHAT jadi malah tambah susah,1
Tdak bagus bikin pusing,1
"Udah booster tapi sertifikat ngga keluar sampai sekarang sedangkan booster nya udah 4 bulan yang lalu, digaji tapi ngga becus banget kerjanya",1
Gak ada sertifikat vaksin padahal udah vaksin,1
"Aplikasi bermanfaat, fiturnya ditingkatkan",5
Apk nya jadi ribet gabisa login lebih bagus peduli lindungi,1
"Aplikasi ny berubah , sertifikat vaksin 1 2 3 sya gk ada yg muncul,tolong ini aplikasi ny gimana",5
ini gmna mau liat data vaksin aja ribet banget tolongggg,1
Ganti2 nama mulu sih. Ribet. Mau download sertifikat vaksin aja jadi report banget. Mana dibilang akun tidak terdaftar. Lha tadinya kan sudah terdaftar di peduli lindungi. Kenapa disini jd gak kedaftar. Kode otp juga udah bener ngetiknya tapi tetep dibilang salah. Udah bolak balik lihat angkanya gak ada yg salah lho,1
good,5
"Aplikasi satusehat tidak lengkap,sangat terbatas kegunaannya,hanya itu2 saja,tdk ada daftar faskes,tdk bisa untuk daftar online di faskes/rmh sakit,belum terintrgrasi dgn BPJS,fitur tdk semuanya berfungsi.Sepertinya kurang diujicoba,tdk disurvey apa kebutuhan masyarakat,banyak kekurangannya,sebaiknya jangan diluncutkan dulu kalau masih banyak kekurangannya,malah bikin bingung",1
buat cek atau download sertifikat vaksin gak muncul payah mndingan pedulilindungi,1
"sertifikat vaksin gue ngak muncul.....!!!! di applikasi pedulilindungi muncul di sini ngak ,,,",1
Apk malah jadi lemot,1
Semakin buruk aplikasinya. Loading membuka fitur yang ada di dalamnya sangat lama. Dan buruknya sertifikat vaksin saya tidak muncul,1
Ganti nama bukan mempermudah malah mempersulit,1
Salah satu aplikasi penting dari pemerintah dengan kualitas terburuk. Udh bagus bagus ada peduli lindungi malah diganti lagi.,1
Sudsah bet,1
"Gak bisa login sama sekali, lebih jelek daru peduli lindungi.. jdi gak bisa cetak kartu vaksin aplikasi gk bisa digunakan",1
Lemooott Bangeett...,1
susah bgt login doang,1
"Apk asuuu, saya udah vaksin booster di versi lama ehh kok di versi baru malah belum vaksin + sertifikat vaksin nya gak ada",1
Jelek bgt.. Gimana sihh ini sdm yng bkin aplikasi ini.. Parah sih bukannya mempermudah... Eror mulu.,1
"Lemot, aplikasi pemerintah ga ada yg bener, menu cek vaksin dimana sih ribet banget",1
Apk rusak tolol . Loading lama . Sertifikat vaksin tidak muncul,1
ok,5
Tambah bingung...masih enakkan aplik.peduli lindungi ..,1
"Mohon bantuannya min, akunku hilang gimana ini, buat daftar pekerjaan malah akun hilang tolong lah min",1
Aplikasinya malah jadi jelek setelah ganti jadi satu sehat,1
"Susah login padahl nomor tlfn benar dn sudah msukan otp .. masih aja katanya otp salah padahal udah bner itu OTp sesuai. Pke email juga sama nggk bisa, pdahal email udah sesuai. Aplikasi jancookk",1
Ok.saya sangat setuju.,5
Aplikasi kok jelek banget kemarin bagus aja pakai peduli lindungi sekarang nol aplikasi bikin emosi,1
Mksh udah hadir memberikan kemudahan dlm mencari informasi,5
Ribet.,1
"Aplikasi n sistem yg sangat buruk,kl emang cm cari uang tlg krj yg bener jgn mempersulit org",1
Politik,5
Ije3,5
"Pengaduan customer service tidak menanggapi padahal mau masuk ke apk, permasalahan nya nomor yang terdaftar tidak bisa digunakan ke whatsapp lagi. Otomatis harus lewat SMS, untuk email saya lupa namanya jadi satu satunya jalan harus verifikasi lewat SMS. Dulu peduli lindungi sangat mudah, sekarang dipersulit dan banyak pengaduan juga tapi tidak kunjung diperbaiki sangat disayangkan.",1
Susah cek sertifikan dari aplikasi lama,1
Ok,5
"Akun saya kenapa hilang? Padahal saya pernah menggunakan aplikasi ini saat masih menjadi Peduli Lindungi, Dan keterangan vaksin saya hilang",1
Mendingan pas peduli lindungi,1
Apk ngk jelas.....,1
Sulit login,1
"Sangat dipersulit, tidak kayak apk peduli lindungi",1
Bad apk,1
Bagus sekali,5
"Gw minta bantuan buat munculin vaksin gw yang ke 3 kaga di tanggepin, udah minta data lengkap udah di lengkapi kaga ada jawaban kntl. Di situ Ket 3hari maksimal bakal muncul di tungguin mau 1 bulan kaga muncul"". Minta bantuan cs pelayanannya ke tau bantuin anjg",1
Menyulitkan faskes vaksinasi,1
"Kode OTP sudah dimasukkan dengan benar, tetap tidak bisa masuk",1
Sangat tidak membantu.,1
Kenapa bisa berubah dari pedulilindungi ke satusehat pas di download beda,1
"TOLONG ADMIN BCA,PERBAIKI MASALH BUG...HASIL DOWNLOAD VAKSIN TIDAK DPT DI BUKA ATAU TIDAK TERBACA",3
Aplikasi aneh,1
Mau login aja lama banget ini apk,1
Mau cetak sertifikat vaksin aja susah banget gagal mulu,1
Saya udah vaksin dosis ke 3 tapi belum keluar sertifikat nya,5
Setelah update ke satusehat banyak masalah terutama pengunduhan sertifikat vaksin tidak bisa dilakukan. Tolong segera di perbaiki!,1
"Kenapa harus ganti ke satu sehat, udh bener peduli lindungi kemarin. Sekarang buat download sertifikat aja susah, gagal lagi gagal lagi, udah cari tau buat opsi lain tpi muter-muter. Tolong dong kasih solusi saya butuh banget",1
Like,5
"Kok aku ngk bisa masuk , keterangannya nmrqu ngk terdaftar , ada2 aja , dulu wktu masi perduli lindungi ngk perna kyk gini",1
Tidak bisa download serti vaksin,1
Padahal Verifikasi sudah benar malah ga bisa masuk,1
"Aplikasi dongok,org mau unduh sertifikatnya gk bisa bgst",1
"gimane sihh,mau unduh sertifikat vaksin aja gabisa,itu gimana??? moso tiap hari update ky ga ada perubahan..🙄🙄",1
Bikin apk yg bnr dikit pak mentri yang budiman,1
Mau donlot sertifikat vaksin gbisa2 gagal terus mending pedulilindungi juga,1
"Mau unduh sertifikat gabisa, padahal Butuh bgt, bintang 1 dulu ya",1
"Aplikasi gak gunaaa, sangat tidak praktis, mengecewakan,",1
Aneh,1
ini gimana liat sertifikat vaksin nya,1
9p.... .,4
Siap kk,5
"Biasa... Aplikasi plat merah... Gak peduli aplikasinya seperti sampah,, yg penting bisa sikat duit rakyat..",1
Baik,5
ok,5
Tambah gak jelas fitur sertifikasi vaksinasi juga hilang disembunyikan dimana,1
Oke,5
Kenapa yah uda vaksin booster belum tercantum di apk,3
masa data vaksinasi gua ilanggg,1
"Apk yang sangat jelek,mau msuk pun susah kali,minta nmr verifikasi dari Ema,sudah di masukkan tp masa di Blang msukkan nmr verivikasi dengan benar,padahal nomornya sudah tepat",1
Susah login,1
Nyesel download ternyata gak bisa temukan sertifikat vaksin nya. Msh mending peduli lindungi. Mana sertifikatnya dibutuhkan buat persyaratan melamar kerja lg.... Repot lah,1
"Gak bisa download sertifikat vaksin dosis 2, kenapa ya?",2
"Mau log in aja susah banget, login pakek no hp susah sekali tertulis negara tidak ditemukan, login pakek email gak bisa, alangkah baiknya segera diperbaiki agar bisa lebih membantu",1
"Sdh sekian lama install aplikasi ini, tapi belum menemukan manfaatnya... sorry aninstal dulu.",1
"Aplikasi kesehatan kok buat coba-coba....sulit dipahami...sdh bagus pakai aplikasi Peduli lindungi...di update terus....,aplikasi nya...padahal data nya tdk update.....sudah vaksin booster ke 2 tidak ada datanya padahal sudah update aplikasi...., parah.....",1
Aplikasi GK jelas...mau masuk aja susah,1
Kok Masih kalah dengan aplikasi2 punya swasta yang sat set,1
Sudah download aplikasi peduli lindungi tapi tetep aja ngga ada yang peduli sama melindungi:(,3
"Aplikasi lucu , saya sudah kasi masuk kode perivikasi yang di kirim malah salah kan lucu",1
"Aplikasi gajelas, Fitur gajelas ribet, mending peduli lindungi ga ribet.",1
"Parah, aplikasinya aneh, Gak Sebagus Pedulilindungi, malah gk bisa di akses masuk nomor tlpnya, pake kode negaranya malah gak nongol2🤦‍♀️ Tolong di perbaiki lagi dong aplkasinya kurag baik, sangat Jelek.",1
Sertifikat vaksin yang kemaren ada semenjak update menghilang,1
Hvytģ,3
"buat dapet sertifikat vaksin aja susah banget, aplikasi nya makin ribet. susah banget, harus cek ini itu. padahal udah pernah vaksin 2 kali, tapi sertifikat nya malah gak ada. malah harus cek lagi ke lab atau pake paspor, emangnya semua orang punya paspor?! padahal datanya udah tertera dengan jelas tapi sertifikat nya malah gak tercantum. dikira org bakal selalu punya uang dan waktu yang banyak?? nggak toh, balikin ke yang dulu lagi lah. makin gak berguna ini aplikasi, jangan mempersulit hidup",1
God aplication,5
"Ribet banget, Daftar mulu kacauuu",1
App abal² ga berguna,1
Suka simple aja,5
Sangat mengecewakan sekali,1
Sertifikat nya lama banget beda sama peduli lindungi. Kembalikan nama itu.. Cara kerja ny lebih cepat. Masukin sertifikat ny GK nunggu berbulan2..,1
Sangat buruk. Segini kah kualitas software kita. Menyedihkan!!,1
Semoga Semua Sehat Dan Ga Perlu Aplikasi Ini Lagi...,1
Aplikasi payah masa gua blm d vaksin padahal udh boster,1
"Sumpah ini aplikasi gak bisa di pake rata rata semua ulasan nya bermasalah, orang kita login nomer salah pake email salah juga giliran kita daftar nik sudah terdaftar kyk apa sih ini parah betul aplikasi nya",1
Ganti nama jadi makin rusak aja ni apk,1
"Sudah 2 bln lebih di vaksin, tapi sertifikat blm muncul..",1
"Apk gaguna mau liat id sertivikat nya aja ga ada, padahal mau buat lamaran njing, dah bener peduli lindungi malah diganti apk yg ga guna",1
Apk mempersulit rakyat Indonesia aplikasi SAMPAH!!!!!,1
"Sertif vaksin booster saya nggak bisa muncul, padahal yang dari puskesmas sudah diisi datanya dan sertif yang asli juga sudah jadi,,, buat laporan via app juga nggk ada tanggapan",1
"Gaguna lelettt banget sertifikat vaksin booster belom muncul di apk satu sehat,Hapus aja apk nya ga guna",1
"PERBARUI ELIT, MASUK SULIT. CHUAKS. AWOKWOKWOKKKK",1
Ini gimana sih mau login aja susah banget. Padahal dulu gampang pas masih pake pedulilindungi. Kenapa di update ke settingan yg bikin susah sih? Mohon segera diperbaiki aplikasinya,1
Loading tolen. Ganti2 aplikasi terus mentang² duit rakyat. Minus banget parah.. Ga ada jadwal vaksin,1
Padahal Aku Sudah Divaksin ke 2 Sebelumnya Tapi di apk Ini Malah dibilang Belum Divaksin sama Sekali,1
Malah tambah parah ini apk Mau Masuk akun sendiri aja Engga bisa.. Tolong perbaiki.,1
"Di update bukannya tambah bagus malah makin jelek. Tampilannya ok punya tapi tetap aja lelet. Barusan aja buka buat cek sertifikat vaksin malah ngak muncul, udah gitu nunggu loadingnya lama pula 👎🏻",1
"Aneh padahal kode verifikasinya untuk login sudah sangat benar, TPI diketerangan salah, kan aneh",1
Ini aplikasi apa gak jelas ini aplikasi mempersulit atau bagaimana sih 🥺,1
Bagus sekali.,5
Lelet,1
Kenapa tidak bisa do buka. Akun saya udah 10x login gk bisa masuk. Menyebalkan di saat saya perlukan tidak bisa di buka,1
